Path,Class,Keyterms
'../Image Data/Paintings/training/pattachitra/p166.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p172.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p158.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p164.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p170.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p11.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p212.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p39.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p206.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p207.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p38.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p213.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p10.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p171.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p165.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p159.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p161.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p175.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p149.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p28.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p217.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p203.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p14.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p15.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p202.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p216.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p29.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p148.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p174.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p160.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p176.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p162.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p189.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p200.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p214.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p17.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p16.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p215.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p201.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p188.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p163.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p177.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p138.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p110.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p104.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p65.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p71.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p59.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p58.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p70.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p64.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p105.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p111.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p139.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p107.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p113.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p9.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p72.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p66.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p99.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p98.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p67.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p73.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p8.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p112.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p106.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p102.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p116.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p77.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p63.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p88.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p89.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p62.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p76.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p117.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p103.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p115.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p101.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p129.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p48.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p60.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p74.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p75.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p61.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p49.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p128.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p100.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p114.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p119.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p131.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p125.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p3.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p44.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p50.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p78.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p87.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p93.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p92.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p86.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p79.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p51.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p45.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p2.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p124.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p130.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p118.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p126.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p132.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p53.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p47.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p90.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p84.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p85.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p91.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p46.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p52.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p1.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p133.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p127.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p123.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p137.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p5.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p56.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p42.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p95.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p81.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p80.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p94.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p43.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p57.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p4.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p136.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p122.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p134.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p120.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p108.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p6.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p69.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p41.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p55.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p82.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
'../Image Data/Paintings/training/pattachitra/p96.jpg','pattachitra',"['art', 'painting', 'odisha', 'folk', 'traditional']"
